timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-09T16:34:02.3690263+09:00,spring-app,0.50,434529894,8173322764,5.32,35840,24166,0,92262,50
2025-09-09T16:34:02.3690263+09:00,my-postgres,0.12,175112192,8173322764,2.14,227540992,269484032,120586240,4198,24
2025-09-09T16:34:06.6824493+09:00,spring-app,29.99,448266240,8173322764,5.48,87347,96870,209920,104448,53
2025-09-09T16:34:06.6824493+09:00,my-postgres,7.23,179516211,8173322764,2.20,227540992,269484032,120586240,4198,26
2025-09-09T16:34:11.5952111+09:00,spring-app,49.79,450992538,8173322764,5.52,114688,138240,209920,104448,52
2025-09-09T16:34:11.5952111+09:00,my-postgres,7.32,179621069,8173322764,2.20,227540992,269484032,120586240,4198,26
2025-09-09T16:34:16.0771998+09:00,spring-app,27.10,453194547,8173322764,5.54,157696,200704,209920,104448,52
2025-09-09T16:34:16.0771998+09:00,my-postgres,7.88,179725926,8173322764,2.20,227540992,269484032,120586240,4198,26
2025-09-09T16:34:20.9995803+09:00,spring-app,25.75,453928550,8173322764,5.55,192512,253952,209920,121856,52
2025-09-09T16:34:20.9995803+09:00,my-postgres,12.09,179725926,8173322764,2.20,227540992,270532608,120586240,4198,26
2025-09-09T16:34:25.6277262+09:00,spring-app,17.29,455186842,8173322764,5.57,228352,305152,209920,121856,52
2025-09-09T16:34:25.6277262+09:00,my-postgres,6.58,179725926,8173322764,2.20,227540992,270532608,120586240,4198,26
2025-09-09T16:34:30.5561761+09:00,spring-app,19.97,457074278,8173322764,5.59,264192,358400,209920,121856,52
2025-09-09T16:34:30.5561761+09:00,my-postgres,7.05,179725926,8173322764,2.20,227540992,270532608,120586240,4198,26
2025-09-09T16:34:34.5460180+09:00,spring-app,231.57,475424358,8173322764,5.82,418816,526336,364544,134144,54
2025-09-09T16:34:34.5460180+09:00,my-postgres,43.29,181403648,8173322764,2.22,227540992,270532608,120586240,4198,26
2025-09-09T16:34:39.5342554+09:00,spring-app,200.43,504469914,8173322764,6.17,1551892,1740636,364544,134144,53
2025-09-09T16:34:39.5342554+09:00,my-postgres,56.57,182661939,8173322764,2.24,227540992,271581184,120586240,4198,26
2025-09-09T16:34:44.5280676+09:00,spring-app,190.80,507510784,8173322764,6.21,2642412,2915041,364544,134144,53
2025-09-09T16:34:44.5280676+09:00,my-postgres,63.31,182661939,8173322764,2.23,228589568,271581184,120586240,4198,26
2025-09-09T16:34:49.4652250+09:00,spring-app,112.35,513382810,8173322764,6.28,3764388,4110418,364544,134144,53
2025-09-09T16:34:49.4652250+09:00,my-postgres,66.32,184234803,8173322764,2.25,228589568,272629760,120586240,4198,27
2025-09-09T16:34:54.4270349+09:00,spring-app,102.73,514221670,8173322764,6.29,4854907,5284823,364544,150528,52
2025-09-09T16:34:54.4270349+09:00,my-postgres,61.79,184444518,8173322764,2.26,228589568,273678336,120586240,4198,27
2025-09-09T16:34:59.4205810+09:00,spring-app,129.12,506252493,8173322764,6.19,5987369,6501171,364544,150528,52
2025-09-09T16:34:59.4205810+09:00,my-postgres,55.76,184444518,8173322764,2.26,229638144,274726912,120586240,4198,27
2025-09-09T16:35:04.4147972+09:00,spring-app,75.84,497759027,8173322764,6.09,7077888,7654605,364544,150528,52
2025-09-09T16:35:04.4147972+09:00,my-postgres,62.01,184759091,8173322764,2.26,229638144,275775488,120586240,4198,27
2025-09-09T16:35:09.3630179+09:00,spring-app,55.05,498702746,8173322764,6.10,8157921,8818524,364544,167936,52
2025-09-09T16:35:09.3630179+09:00,my-postgres,49.30,184549376,8173322764,2.26,229638144,276824064,120586240,4198,27
2025-09-09T16:35:14.3084568+09:00,spring-app,74.93,499017318,8173322764,6.11,9237955,9971958,364544,167936,52
2025-09-09T16:35:14.3084568+09:00,my-postgres,52.40,184654234,8173322764,2.26,230686720,277872640,120586240,4198,27
2025-09-09T16:35:19.2644937+09:00,spring-app,58.54,504784486,8173322764,6.18,10307502,11114906,364544,167936,52
2025-09-09T16:35:19.2644937+09:00,my-postgres,57.79,184968806,8173322764,2.26,230686720,278921216,120586240,4198,27
2025-09-09T16:35:24.2071924+09:00,spring-app,111.58,512229376,8173322764,6.27,11114906,12058624,364544,167936,52
2025-09-09T16:35:24.2071924+09:00,my-postgres,57.84,184654234,8173322764,2.26,230686720,279969792,120586240,4198,27
2025-09-09T16:35:29.1628644+09:00,spring-app,110.80,515060531,8173322764,6.30,12478054,13421773,364544,180224,52
2025-09-09T16:35:29.1628644+09:00,my-postgres,59.95,184759091,8173322764,2.26,231735296,281018368,120586240,4198,27
2025-09-09T16:35:34.1418858+09:00,spring-app,147.50,515899392,8173322764,6.31,13631488,14680064,364544,180224,54
2025-09-09T16:35:34.1418858+09:00,my-postgres,58.02,184759091,8173322764,2.26,231735296,282066944,120586240,4198,27
2025-09-09T16:35:39.0735319+09:00,spring-app,90.50,517681971,8173322764,6.33,14470349,15518925,364544,180224,53
2025-09-09T16:35:39.0735319+09:00,my-postgres,53.11,184759091,8173322764,2.26,231735296,283115520,120586240,4198,27
2025-09-09T16:35:44.0260976+09:00,spring-app,125.50,524288000,8173322764,6.42,15833498,16986931,364544,197632,53
2025-09-09T16:35:44.0260976+09:00,my-postgres,56.08,185073664,8173322764,2.26,232783872,283115520,120586240,4198,27
2025-09-09T16:35:48.9505251+09:00,spring-app,50.29,524288000,8173322764,6.42,16882074,18245222,364544,197632,53
2025-09-09T16:35:48.9505251+09:00,my-postgres,56.98,184863949,8173322764,2.26,232783872,284164096,120586240,4198,27
2025-09-09T16:35:53.8844148+09:00,spring-app,72.78,524707430,8173322764,6.42,17720934,19084083,364544,197632,54
2025-09-09T16:35:53.8844148+09:00,my-postgres,50.49,184863949,8173322764,2.26,232783872,285212672,120586240,4198,27
2025-09-09T16:35:58.8324336+09:00,spring-app,141.02,524917146,8173322764,6.42,18874368,20237517,364544,214016,53
2025-09-09T16:35:58.8324336+09:00,my-postgres,51.00,184863949,8173322764,2.26,233832448,286261248,120586240,4198,27
2025-09-09T16:36:03.8281466+09:00,spring-app,41.97,525231718,8173322764,6.43,20237517,21705523,364544,214016,53
2025-09-09T16:36:03.8281466+09:00,my-postgres,55.46,184863949,8173322764,2.26,233832448,287309824,120586240,4198,27
2025-09-09T16:36:08.7648561+09:00,spring-app,40.02,524917146,8173322764,6.42,21286093,22963814,364544,214016,53
2025-09-09T16:36:08.7648561+09:00,my-postgres,49.85,184863949,8173322764,2.26,233832448,288358400,120586240,4198,27
2025-09-09T16:36:13.7241946+09:00,spring-app,104.67,525546291,8173322764,6.43,22439526,24117248,364544,214016,53
2025-09-09T16:36:13.7241946+09:00,my-postgres,63.29,185178522,8173322764,2.27,234881024,289406976,120586240,4198,27
2025-09-09T16:36:18.6774518+09:00,spring-app,44.97,525651149,8173322764,6.43,23592960,25270682,364544,226304,53
2025-09-09T16:36:18.6774518+09:00,my-postgres,54.81,184968806,8173322764,2.26,234881024,290455552,120586240,4198,27
2025-09-09T16:36:23.6229243+09:00,spring-app,41.77,525126861,8173322764,6.43,24641536,26424115,364544,226304,53
2025-09-09T16:36:23.6229243+09:00,my-postgres,53.62,184968806,8173322764,2.26,234881024,291504128,120586240,4198,27
2025-09-09T16:36:28.5640582+09:00,spring-app,41.01,525651149,8173322764,6.43,25794970,27682406,364544,226304,53
2025-09-09T16:36:28.5640582+09:00,my-postgres,54.45,184968806,8173322764,2.26,235929600,292552704,120586240,4198,27
2025-09-09T16:36:33.5639507+09:00,spring-app,56.67,525546291,8173322764,6.43,26843546,28835840,364544,238592,53
2025-09-09T16:36:33.5639507+09:00,my-postgres,53.77,184968806,8173322764,2.26,235929600,292552704,120586240,4198,27
2025-09-09T16:36:38.5089431+09:00,spring-app,47.03,525860864,8173322764,6.43,27787264,29779558,364544,238592,53
2025-09-09T16:36:38.5089431+09:00,my-postgres,67.49,185073664,8173322764,2.26,235929600,293601280,120586240,4198,27
2025-09-09T16:36:43.4313619+09:00,spring-app,42.91,525651149,8173322764,6.43,29045555,31142707,364544,238592,53
2025-09-09T16:36:43.4313619+09:00,my-postgres,64.15,185388237,8173322764,2.27,236978176,294649856,120586240,4198,27
