timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-09T21:54:51.0315139+09:00,spring-app,0.55,400765747,8173322764,4.90,46694,32563,0,71270,50
2025-09-09T21:54:51.0315139+09:00,my-postgres,0.00,190421402,8173322764,2.33,1234803098,1986422374,123731968,4198,23
2025-09-09T21:54:56.1943484+09:00,spring-app,49.56,422051840,8173322764,5.16,129024,123904,0,71270,53
2025-09-09T21:54:56.1943484+09:00,my-postgres,1.53,191469978,8173322764,2.34,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:01.0020209+09:00,spring-app,36.47,424987853,8173322764,5.20,207872,216064,0,71270,53
2025-09-09T21:55:01.0020209+09:00,my-postgres,1.57,191469978,8173322764,2.34,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:05.9702935+09:00,spring-app,29.22,424568422,8173322764,5.20,276480,295936,0,88064,53
2025-09-09T21:55:05.9702935+09:00,my-postgres,1.40,191469978,8173322764,2.34,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:09.9113697+09:00,spring-app,22.65,425092710,8173322764,5.20,328704,357376,0,88064,53
2025-09-09T21:55:09.9113697+09:00,my-postgres,1.60,191679693,8173322764,2.35,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:14.8424856+09:00,spring-app,31.81,426455859,8173322764,5.22,397312,435200,0,88064,53
2025-09-09T21:55:14.8424856+09:00,my-postgres,6.87,191469978,8173322764,2.34,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:19.9403421+09:00,spring-app,18.46,428972442,8173322764,5.25,465920,515072,0,88064,53
2025-09-09T21:55:19.9403421+09:00,my-postgres,1.50,191469978,8173322764,2.34,1234803098,1986422374,123731968,4198,23
2025-09-09T21:55:24.9241558+09:00,spring-app,378.11,474795213,8173322764,5.81,891904,878592,0,100659,216
2025-09-09T21:55:24.9241558+09:00,my-postgres,58.26,221354394,8173322764,2.71,1234803098,1986422374,123731968,4198,37
2025-09-09T21:55:30.0732785+09:00,spring-app,537.31,632920474,8173322764,7.74,3124756,3229614,0,100659,248
2025-09-09T21:55:30.0732785+09:00,my-postgres,54.63,223766118,8173322764,2.74,1234803098,1986422374,123731968,4198,38
