timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-10T12:52:41.3064187+09:00,spring-app,0.56,464099738,8173322764,5.68,33587,22426,0,54477,53
2025-09-10T12:52:41.3064187+09:00,my-postgres,0.06,64078479,8173322764,0.78,122683392,175112192,39950746,4198,11
2025-09-10T12:52:46.2312710+09:00,spring-app,44.51,475634074,8173322764,5.82,135168,136192,0,54477,53
2025-09-10T12:52:46.2312710+09:00,my-postgres,1.30,65053655,8173322764,0.80,122683392,175112192,39950746,4198,11
2025-09-10T12:52:50.9991662+09:00,spring-app,42.94,486014976,8173322764,5.95,205824,219136,0,54477,53
2025-09-10T12:52:50.9991662+09:00,my-postgres,6.34,65043169,8173322764,0.80,123731968,175112192,39950746,4198,11
2025-09-10T12:52:55.0044172+09:00,spring-app,18.85,495557018,8173322764,6.06,267264,289792,0,71270,53
2025-09-10T12:52:55.0044172+09:00,my-postgres,1.22,65053655,8173322764,0.80,123731968,176160768,39950746,4198,11
2025-09-10T12:52:59.7326406+09:00,spring-app,41.48,501009613,8173322764,6.13,323584,356352,0,71270,53
2025-09-10T12:52:59.7326406+09:00,my-postgres,1.32,65053655,8173322764,0.80,123731968,176160768,39950746,4198,11
2025-09-10T12:53:04.0153652+09:00,spring-app,29.75,502687334,8173322764,6.15,403456,447488,0,71270,53
2025-09-10T12:53:04.0153652+09:00,my-postgres,2.06,65053655,8173322764,0.80,123731968,176160768,39950746,4198,11
2025-09-10T12:53:08.7048145+09:00,spring-app,21.09,503526195,8173322764,6.16,458752,512000,0,71270,53
2025-09-10T12:53:08.7048145+09:00,my-postgres,1.13,65043169,8173322764,0.80,123731968,176160768,39950746,4198,11
2025-09-10T12:53:13.1340581+09:00,spring-app,524.05,604084634,8173322764,7.39,1897923,1897923,0,83866,246
2025-09-10T12:53:13.1340581+09:00,my-postgres,35.23,74669097,8173322764,0.91,123731968,177209344,39950746,4198,16
2025-09-10T12:53:17.9916040+09:00,spring-app,513.52,664692326,8173322764,8.13,4812964,5033165,0,83866,248
2025-09-10T12:53:17.9916040+09:00,my-postgres,58.09,75193385,8173322764,0.92,125829120,179306496,39950746,4198,16
2025-09-10T12:53:22.9250248+09:00,spring-app,557.20,707264512,8173322764,8.65,8535409,9206497,0,83866,246
2025-09-10T12:53:22.9250248+09:00,my-postgres,61.23,74679583,8173322764,0.91,127926272,182452224,39950746,4198,16
2025-09-10T12:53:27.7584358+09:00,spring-app,486.11,716911411,8173322764,8.77,12897485,14260634,0,100659,246
2025-09-10T12:53:27.7584358+09:00,my-postgres,62.81,74931241,8173322764,0.92,130023424,185597952,39950746,4198,16
2025-09-10T12:53:32.6292570+09:00,spring-app,457.02,718693990,8173322764,8.79,17930650,19922944,0,100659,245
2025-09-10T12:53:32.6292570+09:00,my-postgres,87.75,74669097,8173322764,0.91,133169152,189792256,39950746,4198,16
2025-09-10T12:53:37.4515715+09:00,spring-app,372.93,733793485,8173322764,8.98,24431821,27367834,0,100659,244
2025-09-10T12:53:37.4515715+09:00,my-postgres,105.72,74679583,8173322764,0.91,137363456,195035136,39950746,4198,16
