timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-10T12:48:05.0021213+09:00,spring-app,0.69,532257178,8173322764,6.51,33997,22323,135266304,50381,50
2025-09-10T12:48:05.0021213+09:00,my-postgres,1.21,54987325,8173322764,0.67,23347,31949,39950746,4198,11
2025-09-10T12:48:09.9852525+09:00,spring-app,47.85,548929536,8173322764,6.72,136192,135168,136314880,50381,52
2025-09-10T12:48:09.9852525+09:00,my-postgres,1.80,58028196,8173322764,0.71,92160,114688,39950746,4198,12
2025-09-10T12:48:14.0417882+09:00,spring-app,30.01,551341261,8173322764,6.75,198656,206848,136314880,50381,52
2025-09-10T12:48:14.0417882+09:00,my-postgres,1.71,58049167,8173322764,0.71,134144,164864,39950746,4198,12
2025-09-10T12:48:18.7606436+09:00,spring-app,36.23,552494694,8173322764,6.76,254976,272384,136314880,50381,52
2025-09-10T12:48:18.7606436+09:00,my-postgres,1.36,58059653,8173322764,0.71,184320,222208,39950746,4198,12
2025-09-10T12:48:22.8084592+09:00,spring-app,26.16,553648128,8173322764,6.77,332800,361472,136314880,67072,52
2025-09-10T12:48:22.8084592+09:00,my-postgres,6.54,58342769,8173322764,0.71,226304,272384,39950746,4198,12
2025-09-10T12:48:27.5599141+09:00,spring-app,30.00,554382131,8173322764,6.78,389120,427008,136314880,67072,52
2025-09-10T12:48:27.5599141+09:00,my-postgres,7.24,58122568,8173322764,0.71,275456,330752,39950746,4198,12
2025-09-10T12:48:32.3757843+09:00,spring-app,23.15,555745280,8173322764,6.80,478208,528384,136314880,67072,52
2025-09-10T12:48:32.3757843+09:00,my-postgres,2.47,58070139,8173322764,0.71,315392,376832,39950746,4198,12
2025-09-10T12:48:37.2757449+09:00,spring-app,490.86,655674573,8173322764,8.02,1572864,1530921,136314880,79667,245
2025-09-10T12:48:37.2757449+09:00,my-postgres,42.38,71596769,8173322764,0.88,576512,739328,39950746,4198,16
2025-09-10T12:48:42.5371983+09:00,spring-app,602.13,724461158,8173322764,8.86,3156214,3208643,136314880,79667,247
2025-09-10T12:48:42.5371983+09:00,my-postgres,53.61,72183972,8173322764,0.88,1572864,2139095,39950746,4198,16
2025-09-10T12:48:47.5818120+09:00,spring-app,534.40,726138880,8173322764,8.88,5054136,5316280,136314880,79667,246
2025-09-10T12:48:47.5818120+09:00,my-postgres,55.58,72183972,8173322764,0.88,2988442,4162847,39950746,4198,16
2025-09-10T12:48:52.9777424+09:00,spring-app,547.37,770388787,8173322764,9.43,7455375,8021606,136314880,96461,248
2025-09-10T12:48:52.9777424+09:00,my-postgres,63.25,72204943,8173322764,0.88,4016046,5599396,39950746,4198,16
2025-09-10T12:48:58.1104957+09:00,spring-app,507.49,773429658,8173322764,9.46,10422845,11429478,136314880,96461,247
2025-09-10T12:48:58.1104957+09:00,my-postgres,55.19,72204943,8173322764,0.88,5735711,8053064,39950746,4198,16
2025-09-10T12:49:03.7061623+09:00,spring-app,502.60,777519104,8173322764,9.51,12478054,13736346,136314880,96461,247
2025-09-10T12:49:03.7061623+09:00,my-postgres,77.01,72225915,8173322764,0.88,7319060,10307502,39950746,4198,16
2025-09-10T12:49:08.6563718+09:00,spring-app,471.19,854904013,8173322764,10.46,17091789,18979226,136314880,113664,249
2025-09-10T12:49:08.6563718+09:00,my-postgres,75.58,72225915,8173322764,0.88,9583985,13526630,39950746,4198,16
2025-09-10T12:49:13.3653883+09:00,spring-app,349.16,852072858,8173322764,10.43,21495808,24012390,136314880,113664,245
2025-09-10T12:49:13.3653883+09:00,my-postgres,100.24,72236401,8173322764,0.88,12163482,17301504,39950746,4198,16
2025-09-10T12:49:18.8938334+09:00,spring-app,364.34,851968000,8173322764,10.42,27158118,30513562,136314880,130048,245
2025-09-10T12:49:18.8938334+09:00,my-postgres,102.76,72236401,8173322764,0.88,15518925,22020096,39950746,4198,16
2025-09-10T12:49:22.9572066+09:00,spring-app,388.53,852387430,8173322764,10.43,32505856,36595302,136314880,130048,245
2025-09-10T12:49:22.9572066+09:00,my-postgres,114.45,72236401,8173322764,0.88,18559795,26424115,39950746,4198,16
2025-09-10T12:49:27.8872484+09:00,spring-app,369.45,851758285,8173322764,10.42,38797312,43935334,136314880,130048,245
2025-09-10T12:49:27.8872484+09:00,my-postgres,104.14,72236401,8173322764,0.88,22334669,31771853,39950746,4198,16
2025-09-10T12:49:32.8281820+09:00,spring-app,356.24,854274867,8173322764,10.45,45298483,51380224,136314880,130048,247
2025-09-10T12:49:32.8281820+09:00,my-postgres,102.90,72246886,8173322764,0.88,26109542,37224448,39950746,4198,16
2025-09-10T12:49:37.7044876+09:00,spring-app,359.63,852492288,8173322764,10.43,51380224,58300826,136314880,142336,245
2025-09-10T12:49:37.7044876+09:00,my-postgres,104.85,72246886,8173322764,0.88,29779558,42362470,39950746,4198,16
2025-09-10T12:49:43.0185574+09:00,spring-app,395.38,852702003,8173322764,10.43,56623104,64277709,136314880,142336,245
2025-09-10T12:49:43.0185574+09:00,my-postgres,103.39,72257372,8173322764,0.88,32820429,46661632,39950746,4198,16
2025-09-10T12:49:47.9288810+09:00,spring-app,366.42,852597146,8173322764,10.43,62809702,71408026,136314880,142336,245
2025-09-10T12:49:47.9288810+09:00,my-postgres,106.79,72257372,8173322764,0.88,36385587,51799654,39950746,4198,16
2025-09-10T12:49:52.8184721+09:00,spring-app,363.67,852282573,8173322764,10.43,70149734,79901491,136314880,155648,245
2025-09-10T12:49:52.8184721+09:00,my-postgres,99.24,72519516,8173322764,0.89,39950746,56832819,39950746,4198,16
2025-09-10T12:49:57.7350720+09:00,spring-app,308.76,855113728,8173322764,10.46,76336333,87031808,136314880,155648,247
2025-09-10T12:49:57.7350720+09:00,my-postgres,91.15,72278344,8173322764,0.88,44459622,63229133,39950746,4198,16
2025-09-10T12:50:02.6614754+09:00,spring-app,380.10,853121434,8173322764,10.44,82942362,94581555,136314880,155648,245
2025-09-10T12:50:02.6614754+09:00,my-postgres,100.89,72267858,8173322764,0.88,48339354,68786586,39950746,4198,16
2025-09-10T12:50:07.5321404+09:00,spring-app,357.92,852282573,8173322764,10.43,90282394,102970163,136314880,167936,245
2025-09-10T12:50:07.5321404+09:00,my-postgres,105.21,72267858,8173322764,0.88,52638515,74868326,39950746,4198,16
2025-09-10T12:50:12.4256648+09:00,spring-app,360.77,853016576,8173322764,10.44,97098138,111149056,136314880,167936,245
2025-09-10T12:50:12.4256648+09:00,my-postgres,106.94,72278344,8173322764,0.88,56623104,80635494,39950746,4198,16
2025-09-10T12:50:17.2520874+09:00,spring-app,377.97,852806861,8173322764,10.44,104333312,119537664,136314880,167936,245
2025-09-10T12:50:17.2520874+09:00,my-postgres,101.84,72278344,8173322764,0.88,60817408,86612378,39950746,4198,16
2025-09-10T12:50:22.1714874+09:00,spring-app,393.29,855428301,8173322764,10.47,110100480,125829120,136314880,180224,247
2025-09-10T12:50:22.1714874+09:00,my-postgres,114.58,72278344,8173322764,0.88,63858278,90911539,39950746,4198,16
2025-09-10T12:50:27.5078734+09:00,spring-app,400.90,854274867,8173322764,10.45,116391936,133169152,136314880,180224,245
2025-09-10T12:50:27.5078734+09:00,my-postgres,94.49,72278344,8173322764,0.88,67842867,96678707,39950746,4198,16
2025-09-10T12:50:32.4607174+09:00,spring-app,380.64,853645722,8173322764,10.45,122683392,139460608,136314880,180224,245
2025-09-10T12:50:32.4607174+09:00,my-postgres,101.35,72278344,8173322764,0.88,71408026,101816730,39950746,4198,16
2025-09-10T12:50:37.3781501+09:00,spring-app,371.03,854065152,8173322764,10.45,128974848,146800640,136314880,192512,245
2025-09-10T12:50:37.3781501+09:00,my-postgres,97.33,72278344,8173322764,0.88,75182899,106954752,39950746,4198,16
2025-09-10T12:50:42.2909323+09:00,spring-app,379.27,853960294,8173322764,10.45,135266304,155189248,136314880,192512,245
2025-09-10T12:50:42.2909323+09:00,my-postgres,104.04,72278344,8173322764,0.88,79062630,112197632,39950746,4198,16
2025-09-10T12:50:47.1151226+09:00,spring-app,370.55,853645722,8173322764,10.45,140509184,161480704,136314880,192512,244
2025-09-10T12:50:47.1151226+09:00,my-postgres,97.43,72278344,8173322764,0.88,83256934,118489088,39950746,4198,16
2025-09-10T12:50:52.0119102+09:00,spring-app,340.64,854379725,8173322764,10.45,147849216,168820736,136314880,205824,244
2025-09-10T12:50:52.0119102+09:00,my-postgres,102.42,72278344,8173322764,0.88,87451238,124780544,39950746,4198,16
2025-09-10T12:50:56.8971485+09:00,spring-app,375.25,853750579,8173322764,10.45,156237824,179306496,136314880,205824,244
2025-09-10T12:50:56.8971485+09:00,my-postgres,101.57,72278344,8173322764,0.88,91540685,130023424,39950746,4198,16
2025-09-10T12:51:01.8055815+09:00,spring-app,362.35,853540864,8173322764,10.44,162529280,185597952,136314880,205824,245
2025-09-10T12:51:01.8055815+09:00,my-postgres,104.47,72278344,8173322764,0.88,95315558,135266304,39950746,4198,16
2025-09-10T12:51:06.7571979+09:00,spring-app,360.12,853960294,8173322764,10.45,168820736,192937984,136314880,218112,245
2025-09-10T12:51:06.7571979+09:00,my-postgres,109.70,72288829,8173322764,0.88,98775859,140509184,39950746,4198,16
2025-09-10T12:51:11.7045694+09:00,spring-app,347.72,856162304,8173322764,10.48,174063616,199229440,136314880,218112,247
2025-09-10T12:51:11.7045694+09:00,my-postgres,93.86,72288829,8173322764,0.88,102550733,145752064,39950746,4198,16
2025-09-10T12:51:16.5512600+09:00,spring-app,356.43,853540864,8173322764,10.44,182452224,208666624,136314880,218112,245
2025-09-10T12:51:16.5512600+09:00,my-postgres,106.59,72288829,8173322764,0.88,106954752,152043520,39950746,4198,16
2025-09-10T12:51:21.3550331+09:00,spring-app,370.01,852911718,8173322764,10.44,188743680,216006656,136314880,230400,245
2025-09-10T12:51:21.3550331+09:00,my-postgres,95.33,72288829,8173322764,0.88,111149056,158334976,39950746,4198,16
2025-09-10T12:51:26.1924251+09:00,spring-app,351.81,854484582,8173322764,10.46,196083712,224395264,136314880,230400,245
2025-09-10T12:51:26.1924251+09:00,my-postgres,108.28,72288829,8173322764,0.88,115343360,163577856,39950746,4198,16
2025-09-10T12:51:31.0161971+09:00,spring-app,384.52,853540864,8173322764,10.44,202375168,231735296,136314880,230400,245
2025-09-10T12:51:31.0161971+09:00,my-postgres,93.22,72299315,8173322764,0.88,119537664,169869312,39950746,4198,16
2025-09-10T12:51:35.0762229+09:00,spring-app,381.49,852072858,8173322764,10.43,209715200,240123904,136314880,243712,247
2025-09-10T12:51:35.0762229+09:00,my-postgres,101.81,72299315,8173322764,0.88,122683392,175112192,39950746,4198,16
