timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-12T00:45:40.4501573+09:00,spring-app,0.41,455711129.6,8173322764.288,5.58,45056,112640,0,83865.6,60
2025-09-12T00:45:40.4501573+09:00,my-postgres,12.52,103116963.84,8173322764.288,1.26,1567663063.04,2480343613.44,4970250.24,33587.2,33
2025-09-12T00:45:40.4501573+09:00,my-redis,0.84,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:45:45.9265379+09:00,spring-app,451.41,538234060.8,8173322764.288,6.59,894976,899072,0,83865.6,217
2025-09-12T00:45:45.9265379+09:00,my-postgres,36.73,126038835.2,8173322764.288,1.54,1567663063.04,2480343613.44,4970250.24,33587.2,43
2025-09-12T00:45:45.9265379+09:00,my-redis,0.19,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:45:51.2221141+09:00,spring-app,732.95,596534886.4,8173322764.288,7.30,2862612.48,2422210.56,0,83865.6,216
2025-09-12T00:45:51.2221141+09:00,my-postgres,72.97,130757427.2,8173322764.288,1.60,1578400481.28,2480343613.44,4970250.24,33587.2,45
2025-09-12T00:45:51.2221141+09:00,my-redis,1.69,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:45:56.2577353+09:00,spring-app,468.95,604713779.2,8173322764.288,7.40,4456448,3670016,0,100659.2,216
2025-09-12T00:45:56.2577353+09:00,my-postgres,26.94,131072000,8173322764.288,1.60,1578400481.28,2480343613.44,4970250.24,33587.2,43
2025-09-12T00:45:56.2577353+09:00,my-redis,1.35,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:01.2123826+09:00,spring-app,271.75,620547276.8,8173322764.288,7.59,5892997.12,4791992.32,0,100659.2,214
2025-09-12T00:46:01.2123826+09:00,my-postgres,29.44,131491430.4,8173322764.288,1.61,1578400481.28,2480343613.44,4970250.24,33587.2,43
2025-09-12T00:46:01.2123826+09:00,my-redis,1.37,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:06.3170937+09:00,spring-app,361.31,663538892.8,8173322764.288,8.12,7350517.76,5945425.92,0,100659.2,215
2025-09-12T00:46:06.3170937+09:00,my-postgres,32.71,132435148.8,8173322764.288,1.62,1578400481.28,2480343613.44,4970250.24,33587.2,43
2025-09-12T00:46:06.3170937+09:00,my-redis,2.14,6622806.016,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:11.3349746+09:00,spring-app,165.17,685454131.2,8173322764.288,8.39,8797552.64,7077888,0,117760,214
2025-09-12T00:46:11.3349746+09:00,my-postgres,23.83,129918566.4,8173322764.288,1.59,1578400481.28,2480343613.44,4970250.24,33587.2,42
2025-09-12T00:46:11.3349746+09:00,my-redis,1.35,6631194.624,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:16.3856154+09:00,spring-app,505.26,753087283.2,8173322764.288,9.21,13631488,9950986.24,0,117760,246
2025-09-12T00:46:16.3856154+09:00,my-postgres,55.30,135056588.8,8173322764.288,1.65,1578400481.28,2480343613.44,4970250.24,33587.2,43
2025-09-12T00:46:16.3856154+09:00,my-redis,0.30,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:21.5353439+09:00,spring-app,597.02,832149913.6,8173322764.288,10.18,18664652.8,13212057.6,0,117760,246
2025-09-12T00:46:21.5353439+09:00,my-postgres,61.23,135895449.6,8173322764.288,1.66,1578400481.28,2491081031.68,4970250.24,33587.2,43
2025-09-12T00:46:21.5353439+09:00,my-redis,0.20,6877609.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:26.5573118+09:00,spring-app,470.25,842740531.2,8173322764.288,10.31,23383244.8,16357785.6,0,117760,246
2025-09-12T00:46:26.5573118+09:00,my-postgres,64.17,136210022.4,8173322764.288,1.67,1578400481.28,2491081031.68,4970250.24,33587.2,43
2025-09-12T00:46:26.5573118+09:00,my-redis,0.42,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:31.3505525+09:00,spring-app,488.74,846200832,8173322764.288,10.35,28940697.6,20027801.6,0,134144,248
2025-09-12T00:46:31.3505525+09:00,my-postgres,60.72,136210022.4,8173322764.288,1.67,1578400481.28,2491081031.68,4970250.24,33587.2,43
2025-09-12T00:46:31.3505525+09:00,my-redis,0.20,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:36.7484093+09:00,spring-app,588.03,901775360,8173322764.288,11.03,34917580.8,23907532.8,0,134144,246
2025-09-12T00:46:36.7484093+09:00,my-postgres,63.29,135895449.6,8173322764.288,1.66,1589137899.52,2501818449.92,4970250.24,33587.2,43
2025-09-12T00:46:36.7484093+09:00,my-redis,0.19,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:41.4198708+09:00,spring-app,409.78,902823936,8173322764.288,11.05,40579891.2,27682406.4,0,134144,246
2025-09-12T00:46:41.4198708+09:00,my-postgres,81.52,136314880,8173322764.288,1.67,1589137899.52,2501818449.92,4970250.24,33587.2,43
2025-09-12T00:46:41.4198708+09:00,my-redis,0.17,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:46.6198899+09:00,spring-app,389.26,966891929.6,8173322764.288,11.83,49178214.4,33659289.6,0,150528,244
2025-09-12T00:46:46.6198899+09:00,my-postgres,102.24,136105164.8,8173322764.288,1.67,1589137899.52,2512555868.16,4970250.24,33587.2,43
2025-09-12T00:46:46.6198899+09:00,my-redis,0.45,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:51.5675552+09:00,spring-app,360.52,968989081.6,8173322764.288,11.86,57357107.2,39216742.4,0,150528,245
2025-09-12T00:46:51.5675552+09:00,my-postgres,89.21,139775180.8,8173322764.288,1.71,1589137899.52,2512555868.16,4970250.24,33587.2,45
2025-09-12T00:46:51.5675552+09:00,my-redis,0.17,6615465.984,8173322764.288,0.08,19503513.6,245366784,12897484.8,0,5
2025-09-12T00:46:56.5323266+09:00,spring-app,259.07,978740838.4,8173322764.288,11.98,64697139.2,44145049.6,0,150528,244
