timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-09T21:41:16.7492966+09:00,spring-app,0.67,416284672,8173322764,5.09,46694,33382,0,58675,50
2025-09-09T21:41:16.7492966+09:00,my-postgres,0.00,180984218,8173322764,2.21,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:20.8925772+09:00,spring-app,44.87,427819008,8173322764,5.23,133120,129024,0,71270,53
2025-09-09T21:41:20.8925772+09:00,my-postgres,1.64,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:25.8500384+09:00,spring-app,48.32,429916160,8173322764,5.26,185344,190464,0,71270,53
2025-09-09T21:41:25.8500384+09:00,my-postgres,1.68,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:30.3388513+09:00,spring-app,30.77,428343296,8173322764,5.24,261120,278528,0,71270,53
2025-09-09T21:41:30.3388513+09:00,my-postgres,1.41,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:35.2660458+09:00,spring-app,19.93,431698739,8173322764,5.28,328704,357376,0,88064,53
2025-09-09T21:41:35.2660458+09:00,my-postgres,1.27,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:39.2104886+09:00,spring-app,28.36,432747315,8173322764,5.30,381952,418816,0,88064,53
2025-09-09T21:41:39.2104886+09:00,my-postgres,6.80,182871654,8173322764,2.24,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:44.1256113+09:00,spring-app,28.48,434529894,8173322764,5.32,449536,497664,0,88064,53
2025-09-09T21:41:44.1256113+09:00,my-postgres,2.14,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:49.0598002+09:00,spring-app,14.10,434529894,8173322764,5.32,500736,557056,0,88064,53
2025-09-09T21:41:49.0598002+09:00,my-postgres,4.63,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:54.0972446+09:00,spring-app,364.65,469866906,8173322764,5.75,1268777,1405092,0,100659,55
2025-09-09T21:41:54.0972446+09:00,my-postgres,21.40,182452224,8173322764,2.23,907018240,1546188227,120586240,4198,22
2025-09-09T21:41:59.1121853+09:00,spring-app,214.78,470915482,8173322764,5.76,1814036,2013266,0,100659,54
2025-09-09T21:41:59.1121853+09:00,my-postgres,12.80,182452224,8173322764,2.23,908066816,1556925645,120586240,4198,22
2025-09-09T21:42:04.1136907+09:00,spring-app,108.17,473117491,8173322764,5.79,2684355,2956984,0,100659,54
2025-09-09T21:42:04.1136907+09:00,my-postgres,18.92,183920230,8173322764,2.25,908066816,1556925645,120586240,4198,23
2025-09-09T21:42:09.0576032+09:00,spring-app,91.41,474061210,8173322764,5.80,3376415,3711959,0,117760,53
2025-09-09T21:42:09.0576032+09:00,my-postgres,13.86,183920230,8173322764,2.25,909115392,1556925645,120586240,4198,23
2025-09-09T21:42:14.0691213+09:00,spring-app,120.81,474166067,8173322764,5.80,4078961,4487905,0,117760,54
2025-09-09T21:42:14.0691213+09:00,my-postgres,34.36,183920230,8173322764,2.25,909115392,1556925645,120586240,4198,23
2025-09-09T21:42:19.0637494+09:00,spring-app,55.81,476472934,8173322764,5.83,4624220,5085594,0,117760,53
2025-09-09T21:42:19.0637494+09:00,my-postgres,10.28,183920230,8173322764,2.25,910163968,1556925645,120586240,4198,23
2025-09-09T21:42:24.0390132+09:00,spring-app,164.56,492621005,8173322764,6.03,5326766,5851054,0,134144,54
2025-09-09T21:42:24.0390132+09:00,my-postgres,12.36,183920230,8173322764,2.25,910163968,1556925645,120586240,4198,23
2025-09-09T21:42:28.9875946+09:00,spring-app,62.68,481715814,8173322764,5.89,6176113,6794772,0,134144,53
2025-09-09T21:42:28.9875946+09:00,my-postgres,10.69,183920230,8173322764,2.25,910163968,1556925645,120586240,4198,23
2025-09-09T21:42:33.9426084+09:00,spring-app,93.52,484861542,8173322764,5.93,6878659,7560233,0,134144,53
2025-09-09T21:42:33.9426084+09:00,my-postgres,12.25,183920230,8173322764,2.25,911212544,1556925645,120586240,4198,23
2025-09-09T21:42:38.8798434+09:00,spring-app,56.60,484861542,8173322764,5.93,7570719,8325693,0,146432,52
2025-09-09T21:42:38.8798434+09:00,my-postgres,12.23,184234803,8173322764,2.25,911212544,1556925645,120586240,4198,23
2025-09-09T21:42:43.8241912+09:00,spring-app,100.88,485280973,8173322764,5.94,8105492,8923382,0,146432,52
2025-09-09T21:42:43.8241912+09:00,my-postgres,10.39,183920230,8173322764,2.25,912261120,1556925645,120586240,4198,23
2025-09-09T21:42:48.7833402+09:00,spring-app,91.38,486224691,8173322764,5.95,8986296,9877586,0,146432,52
2025-09-09T21:42:48.7833402+09:00,my-postgres,17.65,183920230,8173322764,2.25,912261120,1556925645,120586240,4198,23
2025-09-09T21:42:53.7421770+09:00,spring-app,42.04,487692698,8173322764,5.97,9521070,10475274,0,146432,52
2025-09-09T21:42:53.7421770+09:00,my-postgres,22.79,186751386,8173322764,2.29,912261120,1556925645,120586240,4198,26
2025-09-09T21:42:58.6901741+09:00,spring-app,77.19,487692698,8173322764,5.97,10223616,11219763,0,163840,52
