timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-08T16:56:29.9018455+09:00,spring-app,5.90,413558374,8173322764,5.06,35738,29286,0,100659,53
2025-09-08T16:56:29.9018455+09:00,my-postgres,10.18,85773517,8173322764,1.05,195035136,603979776,16794,4198,18
2025-09-08T16:56:34.9927811+09:00,spring-app,45.90,432852173,8173322764,5.30,78131,90522,0,100659,53
2025-09-08T16:56:34.9927811+09:00,my-postgres,20.14,88132813,8173322764,1.08,195035136,603979776,16794,4198,18
2025-09-08T16:56:39.8193830+09:00,spring-app,77.32,438514483,8173322764,5.37,118784,150528,0,100659,53
2025-09-08T16:56:39.8193830+09:00,my-postgres,22.04,88069898,8173322764,1.08,195035136,603979776,16794,4198,18
2025-09-08T16:56:44.5443397+09:00,spring-app,21.04,443757363,8173322764,5.43,158720,209920,0,100659,53
2025-09-08T16:56:44.5443397+09:00,my-postgres,14.07,88017469,8173322764,1.08,195035136,603979776,16794,4198,18
2025-09-08T16:56:49.4951716+09:00,spring-app,45.56,444176794,8173322764,5.43,187392,252928,0,117760,53
2025-09-08T16:56:49.4951716+09:00,my-postgres,16.07,87965041,8173322764,1.08,195035136,603979776,16794,4198,18
2025-09-08T16:56:54.4063758+09:00,spring-app,18.72,445959373,8173322764,5.46,226304,308224,0,117760,53
2025-09-08T16:56:54.4063758+09:00,my-postgres,16.75,88541757,8173322764,1.08,195035136,603979776,16794,4198,18
2025-09-08T16:56:59.1506617+09:00,spring-app,19.86,456235418,8173322764,5.58,273408,378880,0,117760,53
2025-09-08T16:56:59.1506617+09:00,my-postgres,9.81,84924170,8173322764,1.04,195035136,603979776,16794,4198,17
2025-09-08T16:57:03.5644920+09:00,spring-app,407.22,482659533,8173322764,5.91,778240,919552,0,130048,55
2025-09-08T16:57:03.5644920+09:00,my-postgres,109.36,88415928,8173322764,1.08,195035136,605028352,16794,4198,17
2025-09-08T16:57:08.5563734+09:00,spring-app,418.61,499122176,8173322764,6.11,2118124,2348810,0,130048,81
2025-09-08T16:57:08.5563734+09:00,my-postgres,97.57,110939341,8173322764,1.36,195035136,606076928,16794,4198,26
