timestamp,container,cpu_percent,mem_used_b,mem_limit_b,mem_percent,net_rx_b,net_tx_b,blk_read_b,blk_write_b,pids
2025-09-12T01:02:30.8148407+09:00,spring-app,11.61,489894707.2,8173322764.288,5.99,46592,214016,0,67072,61
2025-09-12T01:02:30.8148407+09:00,my-postgres,11.54,103809024,8173322764.288,1.27,1675037245.44,2662879723.52,4970250.24,33587.2,33
2025-09-12T01:02:30.8148407+09:00,my-redis,0.22,6877609.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:02:36.6223971+09:00,spring-app,648.46,546727526.4,8173322764.288,6.69,1363148.8,1247805.44,0,83865.6,207
2025-09-12T01:02:36.6223971+09:00,my-postgres,27.15,123941683.2,8173322764.288,1.52,1675037245.44,2662879723.52,4970250.24,33587.2,42
2025-09-12T01:02:36.6223971+09:00,my-redis,0.21,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:02:42.1900894+09:00,spring-app,620.66,572732211.2,8173322764.288,7.01,3229614.08,2726297.6,0,83865.6,208
2025-09-12T01:02:42.1900894+09:00,my-postgres,56.42,131806003.2,8173322764.288,1.61,1675037245.44,2662879723.52,4970250.24,33587.2,44
2025-09-12T01:02:42.1900894+09:00,my-redis,0.46,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:02:47.2889889+09:00,spring-app,483.51,581959680,8173322764.288,7.12,4771020.8,3900702.72,0,100659.2,209
2025-09-12T01:02:47.2889889+09:00,my-postgres,18.61,130547712,8173322764.288,1.60,1675037245.44,2662879723.52,4970250.24,33587.2,43
2025-09-12T01:02:47.2889889+09:00,my-redis,0.45,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:02:52.0634956+09:00,spring-app,228.86,587202560,8173322764.288,7.18,6155141.12,4980736,0,100659.2,207
2025-09-12T01:02:52.0634956+09:00,my-postgres,11.88,129289420.8,8173322764.288,1.58,1675037245.44,2662879723.52,4970250.24,33587.2,42
2025-09-12T01:02:52.0634956+09:00,my-redis,0.13,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:02:57.4649348+09:00,spring-app,175.01,619184128,8173322764.288,7.58,7707033.6,6176112.64,0,100659.2,206
2025-09-12T01:02:57.4649348+09:00,my-postgres,16.76,130023424,8173322764.288,1.59,1675037245.44,2662879723.52,4970250.24,33587.2,42
2025-09-12T01:02:57.4649348+09:00,my-redis,0.15,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:03:02.2753260+09:00,spring-app,406.85,652948275.2,8173322764.288,7.99,9563013.12,7497318.4,0,117760,215
2025-09-12T01:03:02.2753260+09:00,my-postgres,41.70,130757427.2,8173322764.288,1.60,1675037245.44,2662879723.52,4970250.24,33587.2,42
2025-09-12T01:03:02.2753260+09:00,my-redis,0.20,6615465.984,8173322764.288,0.08,19818086.4,248512512,12897484.8,0,5
2025-09-12T01:03:07.4128962+09:00,spring-app,489.95,824809881.6,8173322764.288,10.09,14050918.4,10380902.4,0,117760,248
2025-09-12T01:03:07.4128962+09:00,my-postgres,59.88,132749721.6,8173322764.288,1.62,1685774663.68,2673617141.76,4970250.24,33587.2,42
2025-09-12T01:03:07.4128962+09:00,my-redis,0.20,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:12.4242611+09:00,spring-app,441.25,829004185.6,8173322764.288,10.14,17091788.8,12163481.6,0,117760,246
2025-09-12T01:03:12.4242611+09:00,my-postgres,57.92,136524595.2,8173322764.288,1.67,1685774663.68,2673617141.76,4970250.24,33587.2,43
2025-09-12T01:03:12.4242611+09:00,my-redis,1.53,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:17.6868051+09:00,spring-app,523.10,891184742.4,8173322764.288,10.90,21076377.6,14784921.6,0,134144,246
2025-09-12T01:03:17.6868051+09:00,my-postgres,80.69,138936320,8173322764.288,1.70,1685774663.68,2673617141.76,4970250.24,33587.2,46
2025-09-12T01:03:17.6868051+09:00,my-redis,2.25,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:22.7651964+09:00,spring-app,513.30,897371340.8,8173322764.288,10.98,23697817.6,16357785.6,0,134144,248
2025-09-12T01:03:22.7651964+09:00,my-postgres,54.81,136944025.6,8173322764.288,1.68,1685774663.68,2673617141.76,4970250.24,33587.2,43
2025-09-12T01:03:22.7651964+09:00,my-redis,1.41,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:27.7565745+09:00,spring-app,485.63,898839347.2,8173322764.288,11.00,29150412.8,19818086.4,0,134144,247
2025-09-12T01:03:27.7565745+09:00,my-postgres,66.73,133378867.2,8173322764.288,1.63,1685774663.68,2673617141.76,4970250.24,33587.2,42
2025-09-12T01:03:27.7565745+09:00,my-redis,1.20,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:33.0634108+09:00,spring-app,553.24,901251072,8173322764.288,11.03,33344716.8,22334668.8,0,150528,247
2025-09-12T01:03:33.0634108+09:00,my-postgres,65.85,136419737.6,8173322764.288,1.67,1685774663.68,2684354560,4970250.24,33587.2,43
2025-09-12T01:03:33.0634108+09:00,my-redis,0.19,6615465.984,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:38.8108847+09:00,spring-app,441.76,906808524.8,8173322764.288,11.10,36280729.6,24117248,0,150528,249
2025-09-12T01:03:38.8108847+09:00,my-postgres,73.20,139460608,8173322764.288,1.71,1685774663.68,2684354560,4970250.24,33587.2,44
2025-09-12T01:03:38.8108847+09:00,my-redis,4.25,6611271.68,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
2025-09-12T01:03:43.9897834+09:00,spring-app,457.30,923900313.6,8173322764.288,11.30,40160460.8,26528972.8,0,150528,248
2025-09-12T01:03:43.9897834+09:00,my-postgres,87.40,139880038.4,8173322764.288,1.71,1685774663.68,2684354560,4970250.24,33587.2,44
2025-09-12T01:03:43.9897834+09:00,my-redis,0.20,6611271.68,8173322764.288,0.08,19818086.4,249561088,12897484.8,0,5
